gutenberg_id,text
41445,"come near, said—“Alas! the strength I relied on is gone; I feel that I"
41445,"shall soon die, and he, my enemy and persecutor, may still be in being."
41445,"Think not, Walton, that in the last moments of my existence I feel that"
41445,"burning hatred, and ardent desire of revenge, I once expressed, but I"
41445,feel myself justified in desiring the death of my adversary. During
41445,these last days I have been occupied in examining my past conduct; nor
41445,do I find it blameable. In a fit of enthusiastic madness I created a
41445,"rational creature, and was bound towards him, to assure, as far as was"
41445,"in my power, his happiness and well-being. This was my duty; but there"
41445,was another still paramount to that. My duties towards my
41445,"fellow-creatures had greater claims to my attention, because they"
41445,included a greater proportion of happiness or misery. Urged by this
41445,"view, I refused, and I did right in refusing, to create a companion for"
41445,"the first creature. He shewed unparalleled malignity and selfishness, in"
41445,evil: he destroyed my friends; he devoted to destruction beings who
41445,"possessed exquisite sensations, happiness, and wisdom; nor do I know"
41445,"where this thirst for vengeance may end. Miserable himself, that he may"
41445,"render no other wretched, he ought to die. The task of his destruction"
41445,"was mine, but I have failed. When actuated by selfish and vicious"
41445,"motives, I asked you to undertake my unfinished work; and I renew this"
41445,"request now, when I am only induced by reason and virtue."
41445,
41445,"“Yet I cannot ask you to renounce your country and friends, to fulfil"
41445,"this task; and now, that you are returning to England, you will have"
41445,little chance of meeting with him. But the consideration of these
41445,"points, and the well-balancing of what you may esteem your duties, I"
41445,leave to you; my judgment and ideas are already disturbed by the near
41445,"approach of death. I dare not ask you to do what I think right, for I"
41445,may still be misled by passion.
41445,
41445,“That he should live to be an instrument of mischief disturbs me; in
41445,"other respects this hour, when I momentarily expect my release, is the"
41445,only happy one which I have enjoyed for several years. The forms of the
41445,"beloved dead flit before me, and I hasten to their arms. Farewell,"
41445,"Walton! Seek happiness in tranquillity, and avoid ambition, even if it"
41445,be only the apparently innocent one of distinguishing yourself in
41445,science and discoveries. Yet why do I say this? I have myself been
41445,"blasted in these hopes, yet another may succeed.”"
41445,
41445,"His voice became fainter as he spoke; and at length, exhausted by his"
41445,"effort, he sunk into silence. About half an hour afterwards he attempted"
41445,"again to speak, but was unable; he pressed my hand feebly, and his eyes"
41445,"closed for ever, while the irradiation of a gentle smile passed away"
41445,from his lips.
41445,
41445,"Margaret, what comment can I make on the untimely extinction of this"
41445,"glorious spirit? What can I say, that will enable you to understand the"
41445,depth of my sorrow? All that I should express would be inadequate and
41445,feeble. My tears flow; my mind is overshadowed by a cloud of
41445,"disappointment. But I journey towards England, and I may there find"
41445,consolation.
41445,
41445,I am interrupted. What do these sounds portend? It is midnight; the
41445,"breeze blows fairly, and the watch on deck scarcely stir. Again; there"
41445,"is a sound as of a human voice, but hoarser; it comes from the cabin"
41445,"where the remains of Frankenstein still lie. I must arise, and examine."
41445,"Good night, my sister."
41445,
41445,Great God! what a scene has just taken place! I am yet dizzy with the
41445,remembrance of it. I hardly know whether I shall have the power to
41445,detail it; yet the tale which I have recorded would be incomplete
41445,without this final and wonderful catastrophe.
41445,
41445,"I entered the cabin, where lay the remains of my ill-fated and admirable"
41445,friend. Over him hung a form which I cannot find words to describe;
41445,"gigantic in stature, yet uncouth and distorted in its proportions. As he"
41445,"hung over the coffin, his face was concealed by long locks of ragged"
41445,"hair; but one vast hand was extended, in colour and apparent texture"
41445,"like that of a mummy. When he heard the sound of my approach, he ceased"
41445,"to utter exclamations of grief and horror, and sprung towards the"
41445,"window. Never did I behold a vision so horrible as his face, of such"
41445,"loathsome, yet appalling hideousness. I shut my eyes involuntarily, and"
41445,endeavoured to recollect what were my duties with regard to this
41445,destroyer. I called on him to stay.
41445,
41445,"He paused, looking on me with wonder; and, again turning towards the"
41445,"lifeless form of his creator, he seemed to forget my presence, and every"
41445,feature and gesture seemed instigated by the wildest rage of some
41445,uncontrollable passion.
41445,
41445,“That is also my victim!” he exclaimed; “in his murder my crimes are
41445,"consummated; the miserable series of my being is wound to its close! Oh,"
41445,Frankenstein! generous and self-devoted being! what does it avail that I
41445,"now ask thee to pardon me? I, who irretrievably destroyed thee by"
41445,destroying all thou lovedst. Alas! he is cold; he may not answer me.”
41445,
41445,"His voice seemed suffocated; and my first impulses, which had suggested"
41445,"to me the duty of obeying the dying request of my friend, in destroying"
41445,"his enemy, were now suspended by a mixture of curiosity and compassion."
41445,I approached this tremendous being; I dared not again raise my looks
41445,"upon his face, there was something so scaring and unearthly in his"
41445,"ugliness. I attempted to speak, but the words died away on my lips. The"
41445,monster continued to utter wild and incoherent self-reproaches. At
41445,"length I gathered resolution to address him, in a pause of the tempest"
41445,"of his passion: “Your repentance,” I said, “is now superfluous. If you"
41445,"had listened to the voice of conscience, and heeded the stings of"
41445,"remorse, before you had urged your diabolical vengeance to this"
41445,"extremity, Frankenstein would yet have lived.”"
41445,
41445,“And do you dream?” said the dæmon; “do you think that I was then dead
41445,"to agony and remorse?—He,” he continued, pointing to the corpse, “he"
41445,suffered not more in the consummation of the deed;—oh! not the
41445,ten-thousandth portion of the anguish that was mine during the lingering
